GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f
014036,C,01,LU,75566,9625,19880129,20021101,19900630,1990,DIGM,CONTROL CHIEF HOLDINGS INC,,12,3,3.9370,0.2330,1.8800,3.2430,0.0000,0.6710,6.1130,0000814853,USA,3620,0.5620
014036,C,01,LU,75566,9625,19880129,20021101,19910630,1991,DIGM,CONTROL CHIEF HOLDINGS INC,,12,3,4.1320,0.3470,2.0710,3.2430,0.0000,0.4740,5.6600,0000814853,USA,3620,0.3750
014037,C,01,LU,11820,9502,19871210,19971231,19900731,1990,SUNR.1,SUNRISE EDUCATIONAL SVCS INC,,12,3,3.0390,1.5920,-0.9360,2.4360,,-0.9360,8.7290,0000818695,USA,8351,1.7500
014037,C,01,LU,11820,9502,19871210,19971231,19910731,1991,SUNR.1,SUNRISE EDUCATIONAL SVCS INC,,12,3,2.1760,0.0720,-1.3280,2.4360,,-0.2240,10.4220,0000818695,USA,8351,1.3750
014038,P,01,LC,11813,9621,19871201,19920520,19901231,1990,NAMS,NAMSCO CORP,,12,3,22.2800,0.7730,4.4720,4.3000,0.0000,2.7370,9.0510,0000822373,USA,3651,1.0310
014038,P,01,LC,11813,9621,19871201,19920520,19911231,1991,NAMS,NAMSCO CORP,,12,3,24.3090,0.8900,4.8150,4.3000,0.0000,3.4690,9.4530,0000822373,USA,3651,0.3120
014045,P,01,LU,78242,26140,19821101,19961231,19901231,1990,BLP.1,COMPANIA BOLIVIANA ENERGIA,,12,3,73.2840,4.3520,66.5370,2.9490,,6.3410,27.3110,,CAN,4911,5.3750
014045,P,01,LU,78242,26140,19821101,19961231,19911231,1991,BLP.1,COMPANIA BOLIVIANA ENERGIA,,12,3,76.5710,4.4860,68.8550,2.9490,,3.2790,33.4670,,CAN,4911,11.7500
014052,C,01,LU,11816,9623,19871208,19920506,19900831,1990,8236B,ACTION STAFFING INC,,12,3,16.7280,0.4770,7.3250,36.4700,0.0000,0.7420,172.6570,0000058254,USA,7363,0.4370
014052,C,01,LU,11816,9623,19871208,19920506,19910831,1991,8236B,ACTION STAFFING INC,,12,3,23.0970,0.2150,-4.8110,37.0370,0.0000,0.0440,211.0990,0000058254,USA,7363,0.5000
014057,P,01,LU,51190,21337,19870430,19991130,19900831,1990,OJ,ORANGE-CO INC,,12,3,149.8450,10.0080,85.6460,10.2200,14.0510,-4.6290,126.5420,0000004507,USA,2030,6.0000
014057,P,01,LU,51190,21337,19870430,19991130,19910930,1991,OJ,ORANGE-CO INC,,12,3,133.2400,3.7120,84.3080,10.2490,13.6260,3.9560,80.3570,0000004507,USA,2030,4.8750
014058,C,01,LU,77480,26294,19870928,19950728,19900430,1989,3ADRE.1,AUDRE RECOGNITION SYS INC,,12,3,1.6740,,0.6390,23.5100,0.0000,-1.6890,1.3940,0000811206,CAN,7372,0.3750
014058,C,01,LU,77480,26294,19870928,19950728,19910430,1990,3ADRE.1,AUDRE RECOGNITION SYS INC,,12,3,1.2770,0.0000,0.5100,30.2720,0.0000,-1.3900,0.6710,0000811206,CAN,7372,0.4690
014064,P,01,LC,19289,21195,19880229,20060829,19901231,1990,MCCK,MESTEK INC,,12,3,103.6120,3.1490,50.4560,7.5370,0.0000,17.5950,206.7590,0000065195,USA,3585,7.7500
014064,P,01,LC,19289,21195,19880229,20060829,19911231,1991,MCCK,MESTEK INC,,12,3,120.8650,3.2260,59.0840,7.5380,0.0000,14.1860,220.6900,0000065195,USA,3585,9.8750
014083,C,01,LC,11663,9484,19870903,20060724,19900131,1989,HRLSQ,HAROLDS STORES INC,,12,3,17.4100,1.4490,13.1470,3.0430,0.0000,1.0830,32.6790,0000818682,USA,5651,3.1250
014083,C,01,LC,11663,9484,19870903,20060724,19910131,1990,HRLSQ,HAROLDS STORES INC,,12,3,18.1900,1.8710,13.6550,3.0430,0.0000,0.9380,38.4240,0000818682,USA,5651,3.5000
014084,P,01,LU,11731,9550,19870930,E,19901231,1990,AIN,ALBANY INTL CORP  -CL A,,12,3,703.2860,110.7290,242.6830,25.3460,,48.6790,559.9900,0000819793,USA,2221,10.3750
014084,P,01,LU,11731,9550,19870930,E,19911231,1991,AIN,ALBANY INTL CORP  -CL A,,12,3,674.7130,40.0670,244.4270,25.4860,,52.6850,559.6950,0000819793,USA,2221,15.8750
014096,P,01,LU,75184,21552,19870723,19931029,19900930,1990,SAH.1,SAHARA CASINO PARTNERS  -LP,,12,3,344.0440,33.8850,38.1310,18.3000,54.0330,24.3070,164.5150,,USA,7990,5.3750
014096,P,01,LU,75184,21552,19870723,19931029,19910930,1991,SAH.1,SAHARA CASINO PARTNERS  -LP,,12,3,371.0270,70.7170,21.8080,18.3000,52.6180,18.4540,183.2030,,USA,7990,5.0000
014103,P,01,LC,11702,9523,19870922,19960717,19900930,1990,MPTT,MPTV INC,,12,3,2.8520,0.0000,2.4410,3.0310,0.0000,1.0650,1.6740,0000808715,USA,7812,1.5000
014103,P,01,LC,11702,9523,19870922,19960717,19910930,1991,MPTT,MPTV INC,,12,3,2.2470,0.4230,0.6910,3.0310,0.0000,-0.8450,1.3870,0000808715,USA,7812,1.5000
014104,P,01,LU,76270,6133,19900605,19970228,19900831,1990,ORN.1,ORNDA HEALTHCORP,,12,3,568.6410,16.9460,39.5390,5.8000,9.6840,27.6450,477.0710,0000719242,USA,8062,5.0000
014104,P,01,LU,76270,6133,19900605,19970228,19910831,1991,ORN.1,ORNDA HEALTHCORP,,12,3,534.2220,22.2290,63.7180,5.9330,0.0000,33.3290,454.4010,0000719242,USA,8062,11.7500
014108,P,01,LU,11825,9632,19871217,E,19901231,1990,CYBE,CYBEROPTICS CORP,,12,3,3.9640,0.1540,3.3830,2.4130,0.0000,0.2690,4.6080,0000768411,USA,3827,3.2500
014108,P,01,LU,11825,9632,19871217,E,19911231,1991,CYBE,CYBEROPTICS CORP,,12,3,5.3080,0.2810,4.2590,2.6800,0.0000,1.1090,7.8030,0000768411,USA,3827,9.2500
014110,C,01,LU,11943,9655,19880120,19910328,19900930,1990,STLG.2,STERLING MEDICAL SYSTEMS INC,,12,3,10.0070,0.0010,2.4700,6.9070,0.0000,-1.7230,0.0750,0000819221,USA,3841,0.7810
014111,P,01,LU,11757,9562,19871002,20011031,19900228,1989,FTSP,FIRST TEAM SPORTS,,12,3,2.8100,0.2190,1.8030,2.4470,0.0000,0.2750,3.5140,0000820242,USA,3949,2.5000
014111,P,01,LU,11757,9562,19871002,20011031,19910228,1990,FTSP,FIRST TEAM SPORTS,,12,3,6.4950,0.2060,3.4520,2.5340,0.0000,2.1350,13.7020,0000820242,USA,3949,8.8750
014113,C,01,LC,11803,9604,19871231,19950308,19900930,1990,MITK,MITEK SYSTEMS INC,,12,3,13.6100,0.0390,1.7850,3.4680,0.0000,1.3170,23.1360,0000807863,USA,3577,1.2500
014113,C,01,LC,11803,9604,19871231,19950308,19910930,1991,MITK,MITEK SYSTEMS INC,,12,3,12.1550,0.1310,2.6780,3.5950,0.0000,1.9880,26.9880,0000807863,USA,3570,2.2500
014114,P,01,LC,17559,487,19870831,20050728,19900630,1990,MSSN,MISSION RESOURCES CORP,,12,3,10.6940,1.4970,9.9500,18.3120,0.0000,0.3780,3.1380,0000319459,USA,1311,0.4380
014114,P,01,LC,17559,487,19870831,20050728,19910630,1991,MSSN,MISSION RESOURCES CORP,,12,3,10.7230,1.8760,10.5350,18.3120,0.0000,0.6360,2.8580,0000319459,USA,1311,0.3440
014124,P,01,LU,75106,20014,19870929,19980731,19901231,1990,RCM.1,ARCO CHEMICAL CO,,12,3,3739.0000,539.0000,1758.0000,95.8820,0.0000,439.0000,2830.0000,0000819544,USA,2860,35.2500
014124,P,01,LU,75106,20014,19870929,19980731,19911231,1991,RCM.1,ARCO CHEMICAL CO,,12,3,3676.0000,435.0000,1696.0000,95.8850,,265.0000,2837.0000,0000819544,USA,2860,39.7500
014126,P,01,LU,75251,20198,19880104,19980930,19901231,1990,ANM.,ANGELES MORTG INVT TR  -CL A,,12,3,65.4440,0.0000,47.4940,2.7860,0.0000,6.3670,7.2700,0000840997,USA,6798,10.5000
014126,P,01,LU,75251,20198,19880104,19980930,19911231,1991,ANM.,ANGELES MORTG INVT TR  -CL A,,12,3,76.7190,0.0000,47.2800,2.7860,0.0000,7.4950,8.4700,0000840997,USA,6798,14.8750
014128,P,01,LU,75161,20716,19870911,19911129,19900630,1990,7567B,FIRST FEDERAL BANCORP INC,,12,3,1268.6510,,15.4930,3.5180,,,,0000813749,USA,,1.2500
014129,P,01,LC,75162,20732,19870922,20090303,19901231,1990,FFEDQ,FIRSTFED FINANCIAL CORP/CA,,12,3,3051.8080,,161.4380,8.1690,,48.6370,298.5350,0000810536,USA,,16.3750
014129,P,01,LC,75162,20732,19870922,20090303,19911231,1991,FFEDQ,FIRSTFED FINANCIAL CORP/CA,,12,3,3287.0590,,190.1760,10.4050,,56.8370,304.9080,0000810536,USA,,22.3750
014131,P,01,LC,10211,8145,19860505,20060331,19901231,1990,WES.2,WESTCORP,,12,3,2969.2800,,140.9380,16.5200,,17.5850,347.8240,0000813461,USA,,6.0000
014131,P,01,LC,10211,8145,19860505,20060331,19911231,1991,WES.2,WESTCORP,,12,3,2689.0410,,160.3410,17.4050,,31.8100,324.1590,0000813461,USA,,13.5000
014132,P,01,LC,75217,20423,19871127,19910228,19901031,1990,7180B,CENVILL DEVELOPMENT  -CL A,,12,3,251.0590,,-29.3910,14.4000,0.0000,3.8720,129.4340,0000319302,USA,1531,0.6870
014133,P,01,LU,75180,21334,19870701,20000531,19900430,1989,PA.5,PIMCO ADVISORS HOLDINGS  -LP,,12,3,102.1340,0.0000,98.5800,7.9200,0.0000,12.8390,13.3820,0000814562,USA,6282,14.8750
014133,P,01,LU,75180,21334,19870701,20000531,19910430,1990,PA.5,PIMCO ADVISORS HOLDINGS  -LP,,12,3,98.4900,0.0000,93.3660,14.8620,54.8310,12.4330,15.6020,0000814562,USA,6799,18.1250
014134,P,01,LU,10594,8497,19860819,20020131,19901231,1990,DME.1,DIME BANCORP INC,,12,3,10841.7970,,486.9500,23.0580,,-134.3430,1093.8440,0000919568,USA,,2.3750
014134,P,01,LU,10594,8497,19860819,20020131,19911231,1991,DME.1,DIME BANCORP INC,,12,3,9898.0940,,256.9280,23.1330,,-227.4810,996.6210,0000919568,USA,,3.3750
014144,P,01,LC,11706,9525,19870922,19940623,19901231,1990,CNTX.1,CENTEX TELEMANAGEMENT INC,,12,3,55.4100,2.8660,39.0750,9.2870,0.0000,13.7520,114.4270,0000819724,USA,8742,30.2500
014144,P,01,LC,11706,9525,19870922,19940623,19911231,1991,CNTX.1,CENTEX TELEMANAGEMENT INC,,12,3,69.2620,4.7640,50.4010,18.8790,0.0000,16.7700,146.6270,0000819724,USA,8742,21.5000
014145,P,01,LU,11910,9651,19880112,20101231,19901231,1990,TEAM.1,TECHTEAM GLOBAL INC,,12,3,2.8920,0.1570,0.9040,6.8650,0.0000,0.3450,7.2460,0000805054,USA,7370,0.6250
014145,P,01,LU,11910,9651,19880112,20101231,19911231,1991,TEAM.1,TECHTEAM GLOBAL INC,,12,3,2.6500,0.1810,1.1330,7.1370,0.0000,0.2330,7.9050,0000805054,USA,7370,1.3750
014146,C,01,LU,11539,9365,19870723,19990630,19901031,1990,OPTT.,OPTEK TECHNOLOGY INC,,12,3,42.9560,1.3370,8.5950,3.1910,0.0450,-1.8150,53.6250,0000804312,USA,3674,1.5000
014146,C,01,LU,11539,9365,19870723,19990630,19911031,1991,OPTT.,OPTEK TECHNOLOGY INC,,12,3,45.2120,5.1190,3.4890,3.1840,,-0.9940,51.7030,0000804312,USA,3674,1.6250
014148,C,01,LU,11840,9642,19871228,20021202,19900930,1990,3MCLN.,MCLAREN PERFORMANCE TECH INC,,12,3,1.9660,0.0300,1.9430,551.1650,0.0000,-0.8160,0.5590,0000789547,USA,3714,0.0310
014148,C,01,LU,11840,9642,19871228,20021202,19910930,1991,3MCLN.,MCLAREN PERFORMANCE TECH INC,,12,3,0.9750,0.0000,0.9720,553.5830,0.0000,-1.0810,0.1480,0000789547,USA,3714,
014152,P,01,LU,22074,21872,19870831,19970408,19901231,1990,VON,VONS COMPANIES INC,,12,3,1712.8000,126.3000,272.7000,38.7480,519.4000,183.7000,5333.9000,0000715633,USA,5411,22.5000
014152,P,01,LU,22074,21872,19870831,19970408,19911231,1991,VON,VONS COMPANIES INC,,12,3,1802.6000,156.8000,477.7000,43.2460,505.4000,199.8000,5350.2000,0000715633,USA,5411,23.7500
014157,P,01,LU,22083,927,19820129,19950131,19901231,1990,CJER,CENTRAL JERSEY BANCORP-OLD,,12,3,1494.2280,,112.8140,8.5500,,,,0000761201,USA,,9.2500
014157,P,01,LU,22083,927,19820129,19950131,19911231,1991,CJER,CENTRAL JERSEY BANCORP-OLD,,12,3,1599.6940,,115.1640,8.5500,,,,0000761201,USA,,13.0000
014158,P,01,LU,59118,5626,19820909,19931029,19901231,1990,OHBC,OHIO BANCORP,,12,1,,,,4.6110,,,,0000357149,USA,,20.0000
014158,P,01,LU,59118,5626,19820909,19931029,19911231,1991,OHBC,OHIO BANCORP,,12,1,,,,4.7130,,,,0000357149,USA,,30.0000
014159,P,01,LU,77490,5918,19870130,20040528,19901231,1990,TCNJ,TRUST CO NJ JERSEY CITY,,12,3,2019.5570,,121.1120,9.3340,,38.0230,189.1700,0000099982,USA,,12.0000
014159,P,01,LU,77490,5918,19870130,20040528,19911231,1991,TCNJ,TRUST CO NJ JERSEY CITY,,12,3,2176.0730,,141.9920,9.5970,,45.9940,193.7340,0000099982,USA,,18.2500
014160,P,01,LU,75560,9506,19870916,19990630,19901231,1990,MCON.1,EMCON,,12,3,42.2490,3.8620,29.6390,3.9560,1.3970,6.8540,56.5330,0000819977,USA,8711,23.5000
014160,P,01,LU,75560,9506,19870916,19990630,19911231,1991,MCON.1,EMCON,,12,3,57.9170,4.9270,51.3830,6.9880,2.1310,8.2850,68.7040,0000819977,USA,8711,21.2500
014161,C,01,LU,11699,9520,19870922,19920107,19900331,1989,3ENTCE,ENTREE CORP,,12,3,17.7340,0.2260,2.2220,8.0000,1.0420,0.3140,179.0660,0000814579,USA,5140,0.2500
014161,C,01,LU,11699,9520,19870922,19920107,19910331,1990,3ENTCE,ENTREE CORP,,12,3,17.6720,0.5700,1.2120,8.0000,0.9970,-0.7920,185.3660,0000814579,USA,5140,0.1560
014162,C,01,LC,11338,9185,19881101,19990301,19901231,1990,KMMS,KIMMINS CORP,,12,3,80.5840,14.3060,19.8790,20.1990,0.0000,3.1780,68.8730,0000811562,USA,4955,3.3750
014162,C,01,LC,11338,9185,19881101,19990301,19911231,1991,KMMS,KIMMINS CORP,,12,3,74.4570,8.1050,22.5270,20.1990,0.0000,5.0120,73.7410,0000811562,USA,4955,4.2500
014163,P,01,LC,75261,21174,19880205,E,19901231,1990,MNIQQ,MCCLATCHY CO  -CL A,,12,3,467.9500,48.3960,314.1860,28.6030,,55.4020,421.4110,0001056087,USA,2711,17.5000
014163,P,01,LC,75261,21174,19880205,E,19911231,1991,MNIQQ,MCCLATCHY CO  -CL A,,12,3,477.0760,41.5740,333.3720,28.6840,,49.2070,426.8280,0001056087,USA,2711,17.1250
014164,P,01,LU,11828,9633,19871217,19941230,19900630,1990,OMET,ORTHOMET INC,,12,3,15.3340,1.4210,10.4350,3.0220,0.0000,0.6760,13.6310,0000765353,USA,3842,10.0000
014164,P,01,LU,11828,9633,19871217,19941230,19910630,1991,OMET,ORTHOMET INC,,12,3,16.4240,2.2240,7.4480,3.1210,0.0000,-0.9880,15.1260,0000765353,USA,3842,6.2500
014168,P,01,LU,25260,770,19830324,19930930,19901231,1990,CBKS.1,COMMONWEALTH BANCSHARES CORP,,12,1,,,,6.2290,,,,0000355574,USA,,13.2500
014168,P,01,LU,25260,770,19830324,19930930,19911231,1991,CBKS.1,COMMONWEALTH BANCSHARES CORP,,12,1,,,,7.4750,,,,0000355574,USA,,18.5000
014169,P,01,LC,37217,21714,19880201,20171031,19900930,1990,LDR,LANDAUER INC,,12,3,24.9410,1.2000,17.5180,4.2360,3.5950,9.3530,24.7360,0000825410,USA,8734,23.5000
014169,P,01,LC,37217,21714,19880201,20171031,19910930,1991,LDR,LANDAUER INC,,12,3,30.3720,0.9020,20.7360,4.2360,3.5210,11.0540,26.9320,0000825410,USA,8734,31.2500
014170,P,01,LC,75272,21715,19880216,20170929,19900930,1990,SEV,SEVCON INC,,12,3,10.4270,0.3440,5.9180,1.6920,1.5150,2.5310,16.8760,0000825411,USA,3620,7.6250
014170,P,01,LC,75272,21715,19880216,20170929,19910930,1991,SEV,SEVCON INC,,12,3,10.3560,0.3110,6.8140,1.6840,1.4990,2.3890,17.5280,0000825411,USA,3620,9.3750
014171,P,01,LU,35378,1021,19820129,19980731,19901231,1990,FCLR,FIRST COMMERCIAL CORP,,12,3,2121.9560,,149.8880,9.4450,,57.2700,207.6080,0000316769,USA,,15.0000
014171,P,01,LU,35378,1021,19820129,19980731,19911231,1991,FCLR,FIRST COMMERCIAL CORP,,12,3,2614.8750,,192.0050,10.3300,,72.2760,230.9230,0000316769,USA,,33.7499
014172,P,01,LU,88197,5440,19850903,E,19901231,1990,FULT,FULTON FINANCIAL CORP,,12,3,1789.0010,,160.7950,11.6060,,44.7980,176.1680,0000700564,USA,,15.5000
014172,P,01,LU,88197,5440,19850903,E,19911231,1991,FULT,FULTON FINANCIAL CORP,,12,3,2041.7360,,181.6550,13.0930,,52.8840,187.8490,0000700564,USA,,17.7500
014173,P,01,LU,46413,2440,19820129,19971031,19901231,1990,JBNK,JEFFERSON BANKSHARES,,12,3,1537.0270,,140.1260,6.7780,,,,0000311100,USA,,16.8750
014173,P,01,LU,46413,2440,19820129,19971031,19911231,1991,JBNK,JEFFERSON BANKSHARES,,12,3,1630.5710,,149.2250,6.7110,,,,0000311100,USA,,25.5000
014177,P,01,LU,11769,9572,19871008,19920228,19900930,1990,EDAT,ELECTRONIC DATA TECHNOLOGIES,,12,3,18.9260,2.0730,5.9390,3.7880,0.1100,-2.9590,24.0160,0000820759,USA,3578,3.2500
014177,P,01,LU,11769,9572,19871008,19920228,19910930,1991,EDAT,ELECTRONIC DATA TECHNOLOGIES,,12,2,15.1140,1.0660,3.8010,3.8460,0.0000,-2.4290,18.5430,0000820759,USA,3578,3.7500
014182,P,01,LC,11599,9425,19870812,20140509,19901231,1990,ACO,AMCOL INTERNATIONAL CORP,,12,3,124.5200,8.5450,52.7060,5.1780,3.9980,8.5410,131.6650,0000813621,USA,1400,9.0000
014182,P,01,LC,11599,9425,19870812,20140509,19911231,1991,ACO,AMCOL INTERNATIONAL CORP,,12,3,127.3950,7.9200,54.3520,5.1900,3.8090,9.6090,148.7900,0000813621,USA,1400,12.5000
014185,P,01,LU,11726,9545,19870929,19971217,19901231,1990,3GARN,GARNET RESOURCES CORP,,12,3,34.6780,9.1800,32.2760,8.4710,0.0000,-1.4810,0.9600,0000820084,USA,1311,6.7500
014185,P,01,LU,11726,9545,19870929,19971217,19911231,1991,3GARN,GARNET RESOURCES CORP,,12,3,49.0870,6.0290,46.8440,10.9950,0.0000,-1.9790,0.8460,0000820084,USA,1311,9.3750
014187,P,01,LU,11807,9613,19871231,19920228,19900630,1990,HMNY.,HARMONY GROUP LTD,,12,3,4.5080,0.0160,3.9650,1.7200,0.0700,-0.1630,1.9320,0000821609,USA,2890,1.2500
014188,C,01,LU,11523,9333,19870715,19920630,19901130,1990,3HCFO,HEALTH CONCEPTS IV INC,,12,3,13.5820,0.3260,5.0720,2.7720,0.0000,2.0110,18.0460,0000811565,USA,8060,3.0000
014189,C,01,LU,11963,9684,19880217,19911108,19900630,1990,FLTR.1,FILMSTAR INC,,12,3,9.7500,0.0280,1.0140,4.6140,,-0.4710,6.8850,0000819794,USA,7822,0.4370
014190,C,01,LU,75989,9610,19890920,19941031,19900331,1989,HCLL,HOMECALL INC,,12,3,1.8220,0.0310,0.4640,25.8280,0.1430,-0.0540,5.1340,0000809716,USA,8082,0.5000
014190,C,01,LU,75989,9610,19890920,19941031,19910331,1990,HCLL,HOMECALL INC,,12,3,2.1180,0.1350,0.3970,25.8540,0.1240,0.0940,6.4900,0000809716,USA,8082,0.1870
014192,P,01,LC,10822,8710,19861106,20020416,19901231,1990,GANS,GAINSCO INC,,12,3,88.2000,3.3630,33.6590,6.6560,,8.7260,48.2650,0000786344,USA,6331,7.6250
014192,P,01,LC,10822,8710,19861106,20020416,19911231,1991,GANS,GAINSCO INC,,12,3,117.1010,1.9180,41.9400,10.0010,,10.8080,60.4590,0000786344,USA,6331,14.0000
014195,C,01,LU,12504,5531,19870130,20020131,19901231,1990,BKC.1,AMERICAN BANK CT WATERBURY,,12,3,334.3700,,30.6340,2.1770,,7.7330,38.7150,,USA,,12.7500
014195,C,01,LU,12504,5531,19870130,20020131,19911231,1991,BKC.1,AMERICAN BANK CT WATERBURY,,12,3,351.3840,,33.0720,2.1830,,5.5590,34.6180,,USA,,15.8750
014198,C,01,LU,87090,7804,19860131,19910801,19901231,1990,7235B,CROSSLAND SAVINGS FSB,,12,3,11177.8980,,219.4240,14.9380,,,,0000809222,USA,,0.3750
014200,P,01,LU,10651,8555,19860911,19940331,19901231,1990,BLVD.,BOULEVARD BANCORP,,12,1,,,,6.9280,,,,0000746594,USA,,12.2500
014200,P,01,LU,10651,8555,19860911,19940331,19911231,1991,BLVD.,BOULEVARD BANCORP,,12,1,,,,7.0700,,,,0000746594,USA,,13.2500
014201,P,01,LC,24628,4128,19830602,20090814,19901231,1990,CBCGQ,COLONIAL BANCGROUP,,12,3,1531.2020,,78.0870,5.8540,,,,0000092339,USA,,6.8750
014201,P,01,LC,24628,4128,19830602,20090814,19911231,1991,CBCGQ,COLONIAL BANCGROUP,,12,3,1631.0790,,85.4840,5.8560,,,,0000092339,USA,,13.7500
014208,P,01,LU,11697,9417,19870921,19901130,19900331,1989,7420B,DIVERSIFIED RETAIL GROUP INC,,12,3,7.2460,1.1010,1.3650,2.0360,0.1840,-0.2860,15.8420,0000820163,USA,5661,0.5620
014213,P,01,LU,78481,26192,19850131,19981029,19911231,1991,3LAORF,LA TEKO RESOURCES LTD,,12,3,5.4910,1.3400,5.3960,14.7000,0.0000,-1.2090,0.0000,0000357281,CAN,1040,0.8750
014214,P,01,LU,11764,9567,19871006,19981231,19901231,1990,SWVA,STEEL OF WEST VIRGINIA,,12,3,64.2320,3.7510,13.1310,5.0000,13.9510,9.0270,85.1020,0000820960,USA,3312,2.6250
014214,P,01,LU,11764,9567,19871006,19981231,19911231,1991,SWVA,STEEL OF WEST VIRGINIA,,12,3,68.2430,2.1250,15.4590,5.0000,20.1140,8.4950,71.4780,0000820960,USA,3312,2.2500
014215,C,01,LU,12267,10012,19881111,19921109,19900331,1989,TCGN,TECHNOLOGY GENERAL CORP,,12,3,5.1740,0.2790,2.0770,5.4050,0.0790,-0.2960,3.6070,0000768914,USA,3350,0.3120
014215,C,01,LU,12267,10012,19881111,19921109,19910331,1990,TCGN,TECHNOLOGY GENERAL CORP,,12,3,4.5370,0.1890,1.5320,5.4730,0.0680,-0.2750,3.4210,0000768914,USA,3350,0.3750
014219,P,01,LC,85789,7784,19851014,E,19901231,1990,BXS,BANCORPSOUTH BANK,,12,1,,,,4.6610,,,,0001299939,USA,,20.0000
014219,P,01,LC,85789,7784,19851014,E,19911231,1991,BXS,BANCORPSOUTH BANK,,12,3,2001.2100,,148.5700,4.6600,,,,0001299939,USA,,26.7500
014220,P,01,LU,88130,7330,19841207,19980331,19901231,1990,FWNC,FORT WAYNE NATIONAL CORP/IN,,12,3,1945.0690,,147.9500,7.6630,,,,0000357269,USA,,17.7500
014220,P,01,LU,88130,7330,19841207,19980331,19911231,1991,FWNC,FORT WAYNE NATIONAL CORP/IN,,12,3,1972.4330,,161.3090,7.5250,,,,0000357269,USA,,36.0000
014221,P,01,LC,75262,21243,19880304,20061229,19900930,1990,NSS.1,NS GROUP INC,,12,3,220.8560,45.0110,107.2260,13.4440,0.0000,19.3700,249.8710,0000745026,USA,3312,10.1250
014221,P,01,LC,75262,21243,19880304,20061229,19910930,1991,NSS.1,NS GROUP INC,,12,3,329.8890,16.4330,85.1490,13.4550,0.0000,-18.1770,212.4710,0000745026,USA,3312,5.5000
014225,P,01,LU,11618,9440,19870820,E,19901231,1990,FAST,FASTENAL CO,,12,3,27.9590,1.8260,23.8540,9.4850,0.0000,9.8450,52.2900,0000815556,USA,5200,16.3750
014225,P,01,LU,11618,9440,19870820,E,19911231,1991,FAST,FASTENAL CO,,12,3,34.1030,3.9850,30.2040,9.4850,0.0000,10.2480,62.3050,0000815556,USA,5200,32.8750
014227,P,01,LU,11318,9169,19870513,20040713,19900630,1990,FTDL,FIRSTIME DESIGN LTD,,12,3,80.1700,0.0000,7.2970,2.0440,0.0000,7.8000,8.7990,0000723209,USA,6159,8.5000
014227,P,01,LU,11318,9169,19870513,20040713,19910630,1991,FTDL,FIRSTIME DESIGN LTD,,12,3,88.9180,0.0000,11.5540,2.6940,0.0000,8.5040,9.7480,0000723209,USA,6159,9.0000
014228,C,01,LC,32978,6088,19870811,19910703,19901231,1990,GOLX,ENERGETICS INC,,12,3,3.1860,0.0000,0.5750,57.1470,0.0880,-1.1220,1.8960,0000032866,USA,1311,0.1870
014229,P,01,LC,78629,26260,19870331,E,19901231,1990,TATT,TAT TECHNOLOGIES LTD,,12,3,0.7400,,0.1430,10.2050,0.0000,-1.1210,0.8950,0000808439,ISR,3576,0.3440
014229,P,01,LC,78629,26260,19870331,E,19911231,1991,TATT,TAT TECHNOLOGIES LTD,,12,3,3.8930,,1.2790,10.4720,0.0000,0.9160,6.0420,0000808439,ISR,3724,0.9690
014232,P,01,LU,10965,9692,19880218,19950331,19901231,1990,CFER,CONFERTECH INTERNATIONAL INC,,12,3,8.2350,1.3040,3.5790,3.2550,0.1650,1.3540,16.0360,0000756768,USA,3661,2.7500
014232,P,01,LU,10965,9692,19880218,19950331,19911231,1991,CFER,CONFERTECH INTERNATIONAL INC,,12,3,18.0710,2.6890,12.9800,5.2990,0.1500,1.5330,18.6840,0000756768,USA,7389,7.3750
014233,P,01,LU,11833,9127,19871221,20041210,19901130,1990,CITI,CANTERBURY CONSULTING GROUP,,12,3,6.0570,0.0850,1.7700,4.7900,,0.3930,9.1530,0000794927,USA,8200,0.4690
014233,P,01,LU,11833,9127,19871221,20041210,19911130,1991,CITI,CANTERBURY CONSULTING GROUP,,12,3,6.3870,0.0470,2.1740,4.8050,,0.7080,9.9160,0000794927,USA,8200,0.8120
014238,C,01,LC,75555,9419,19870812,19920903,19900630,1990,GORV,GOLDEN RIVER RESOURCES CORP,,12,3,7.6890,0.2400,3.4230,12.7840,2.5160,-3.5730,1.5580,0000814904,USA,3634,4.0000
014238,C,01,LC,75555,9419,19870812,19920903,19910630,1991,GORV,GOLDEN RIVER RESOURCES CORP,,12,3,6.5470,0.1800,1.2780,14.8840,2.0780,-2.8230,2.2540,0000814904,USA,3634,0.0620
014239,P,01,LU,11985,9159,19870508,19960531,19901231,1990,CISI,C I S TECHNOLOGIES INC,,12,3,13.5320,0.7990,12.0870,25.9930,,-0.3900,10.2050,0000806072,USA,6411,3.6870
014239,P,01,LU,11985,9159,19870508,19960531,19911231,1991,CISI,C I S TECHNOLOGIES INC,,12,3,22.9030,1.3220,18.4600,26.3500,,1.2390,17.7660,0000806072,USA,6411,5.3750
